tile_id,date,year,source,valid_frac,exp_temporal_split
20210304_lidar_tile_1792_1920.npy,20210304,2021,lidar,0.6823,unused
20210304_lidar_tile_1920_896.npy,20210304,2021,lidar,0.5177,unused
20210304_lidar_tile_1920_1024.npy,20210304,2021,lidar,0.9569,train
20210304_lidar_tile_1920_1152.npy,20210304,2021,lidar,0.9657,train
20210304_lidar_tile_1920_1280.npy,20210304,2021,lidar,0.961,train
20210304_lidar_tile_1920_1408.npy,20210304,2021,lidar,0.9597,train
20210304_lidar_tile_1920_1536.npy,20210304,2021,lidar,0.95,unused
20210304_lidar_tile_1920_1664.npy,20210304,2021,lidar,0.9359,train
20210304_lidar_tile_1920_1792.npy,20210304,2021,lidar,0.9255,unused
20210304_lidar_tile_1920_1920.npy,20210304,2021,lidar,0.5576,unused
20210304_lidar_tile_2048_896.npy,20210304,2021,lidar,0.4533,train
20210304_lidar_tile_2048_1024.npy,20210304,2021,lidar,0.9032,train
20210304_lidar_tile_2048_1152.npy,20210304,2021,lidar,0.9504,unused
20210304_lidar_tile_2048_1280.npy,20210304,2021,lidar,0.9248,train
20210304_lidar_tile_2048_1408.npy,20210304,2021,lidar,0.9312,unused
20210304_lidar_tile_2048_1536.npy,20210304,2021,lidar,0.953,unused
20210304_lidar_tile_2048_1664.npy,20210304,2021,lidar,0.9393,unused
20210304_lidar_tile_2048_1792.npy,20210304,2021,lidar,0.8187,train
20210304_lidar_tile_2048_1920.npy,20210304,2021,lidar,0.3943,train
20210304_lidar_tile_2176_1024.npy,20210304,2021,lidar,0.7332,train
20210304_lidar_tile_2176_1152.npy,20210304,2021,lidar,0.947,train
20210304_lidar_tile_2176_1280.npy,20210304,2021,lidar,0.9284,unused
20210304_lidar_tile_2176_1408.npy,20210304,2021,lidar,0.9388,train
20210304_lidar_tile_2176_1536.npy,20210304,2021,lidar,0.921,unused
20210304_lidar_tile_2176_1664.npy,20210304,2021,lidar,0.8561,unused
20210304_lidar_tile_2176_1792.npy,20210304,2021,lidar,0.559,train
20210323_lidar_tile_0_128.npy,20210323,2021,lidar,0.3288,train
20210323_lidar_tile_0_256.npy,20210323,2021,lidar,0.7066,unused
20210323_lidar_tile_0_384.npy,20210323,2021,lidar,0.7935,train
20210323_lidar_tile_0_512.npy,20210323,2021,lidar,0.75,unused
20210323_lidar_tile_0_640.npy,20210323,2021,lidar,0.629,train
20210323_lidar_tile_0_768.npy,20210323,2021,lidar,0.5003,unused
20210323_lidar_tile_128_128.npy,20210323,2021,lidar,0.6464,train
20210323_lidar_tile_128_256.npy,20210323,2021,lidar,0.8902,unused
20210323_lidar_tile_128_384.npy,20210323,2021,lidar,0.8905,train
20210323_lidar_tile_128_512.npy,20210323,2021,lidar,0.9172,unused
20210323_lidar_tile_128_640.npy,20210323,2021,lidar,0.9455,train
20210323_lidar_tile_128_768.npy,20210323,2021,lidar,0.9559,train
20210323_lidar_tile_128_896.npy,20210323,2021,lidar,0.7133,train
20210323_lidar_tile_256_0.npy,20210323,2021,lidar,0.4198,unused
20210323_lidar_tile_256_128.npy,20210323,2021,lidar,0.8065,train
20210323_lidar_tile_256_256.npy,20210323,2021,lidar,0.8531,unused
20210323_lidar_tile_256_384.npy,20210323,2021,lidar,0.8989,train
20210323_lidar_tile_256_512.npy,20210323,2021,lidar,0.9317,train
20210323_lidar_tile_256_640.npy,20210323,2021,lidar,0.9571,unused
20210323_lidar_tile_256_768.npy,20210323,2021,lidar,0.9875,train
20210323_lidar_tile_256_896.npy,20210323,2021,lidar,0.9281,train
20210323_lidar_tile_256_1024.npy,20210323,2021,lidar,0.8138,train
20210323_lidar_tile_256_1152.npy,20210323,2021,lidar,0.7593,unused
20210323_lidar_tile_256_1280.npy,20210323,2021,lidar,0.6958,unused
20210323_lidar_tile_256_1408.npy,20210323,2021,lidar,0.5549,train
20210323_lidar_tile_384_0.npy,20210323,2021,lidar,0.5428,unused
20210323_lidar_tile_384_128.npy,20210323,2021,lidar,0.8464,train
20210323_lidar_tile_384_256.npy,20210323,2021,lidar,0.8662,unused
20210323_lidar_tile_384_384.npy,20210323,2021,lidar,0.9452,train
20210323_lidar_tile_384_512.npy,20210323,2021,lidar,0.9567,train
20210323_lidar_tile_384_640.npy,20210323,2021,lidar,0.9673,train
20210323_lidar_tile_384_768.npy,20210323,2021,lidar,0.988,train
20210323_lidar_tile_384_896.npy,20210323,2021,lidar,0.9875,unused
20210323_lidar_tile_384_1024.npy,20210323,2021,lidar,0.9592,unused
20210323_lidar_tile_384_1152.npy,20210323,2021,lidar,0.9253,unused
20210323_lidar_tile_384_1280.npy,20210323,2021,lidar,0.8981,train
20210323_lidar_tile_384_1408.npy,20210323,2021,lidar,0.8278,train
20210323_lidar_tile_384_1536.npy,20210323,2021,lidar,0.52,train
20210323_lidar_tile_512_0.npy,20210323,2021,lidar,0.6474,unused
20210323_lidar_tile_512_128.npy,20210323,2021,lidar,0.8936,train
20210323_lidar_tile_512_256.npy,20210323,2021,lidar,0.91,unused
20210323_lidar_tile_512_384.npy,20210323,2021,lidar,0.9571,train
20210323_lidar_tile_512_512.npy,20210323,2021,lidar,0.9713,train
20210323_lidar_tile_512_640.npy,20210323,2021,lidar,0.9853,train
20210323_lidar_tile_512_768.npy,20210323,2021,lidar,0.9956,train
20210323_lidar_tile_512_896.npy,20210323,2021,lidar,0.985,train
20210323_lidar_tile_512_1024.npy,20210323,2021,lidar,0.9516,train
20210323_lidar_tile_512_1152.npy,20210323,2021,lidar,0.9255,train
20210323_lidar_tile_512_1280.npy,20210323,2021,lidar,0.9297,train
20210323_lidar_tile_512_1408.npy,20210323,2021,lidar,0.907,train
20210323_lidar_tile_512_1536.npy,20210323,2021,lidar,0.6854,unused
20210323_lidar_tile_640_0.npy,20210323,2021,lidar,0.7561,train
20210323_lidar_tile_640_128.npy,20210323,2021,lidar,0.9351,train
20210323_lidar_tile_640_256.npy,20210323,2021,lidar,0.9293,train
20210323_lidar_tile_640_384.npy,20210323,2021,lidar,0.9355,unused
20210323_lidar_tile_640_512.npy,20210323,2021,lidar,0.9579,train
20210323_lidar_tile_640_640.npy,20210323,2021,lidar,0.9934,train
20210323_lidar_tile_640_768.npy,20210323,2021,lidar,0.9973,train
20210323_lidar_tile_640_896.npy,20210323,2021,lidar,0.971,train
20210323_lidar_tile_640_1024.npy,20210323,2021,lidar,0.9447,train
20210323_lidar_tile_640_1152.npy,20210323,2021,lidar,0.9529,unused
20210323_lidar_tile_640_1280.npy,20210323,2021,lidar,0.9678,train
20210323_lidar_tile_640_1408.npy,20210323,2021,lidar,0.9754,unused
20210323_lidar_tile_640_1536.npy,20210323,2021,lidar,0.8951,unused
20210323_lidar_tile_768_0.npy,20210323,2021,lidar,0.8342,train
20210323_lidar_tile_768_128.npy,20210323,2021,lidar,0.9562,train
20210323_lidar_tile_768_256.npy,20210323,2021,lidar,0.9467,unused
20210323_lidar_tile_768_384.npy,20210323,2021,lidar,0.9299,train
20210323_lidar_tile_768_512.npy,20210323,2021,lidar,0.9364,train
20210323_lidar_tile_768_640.npy,20210323,2021,lidar,0.9892,train
20210323_lidar_tile_768_768.npy,20210323,2021,lidar,0.9908,train
20210323_lidar_tile_768_896.npy,20210323,2021,lidar,0.9653,unused
20210323_lidar_tile_768_1024.npy,20210323,2021,lidar,0.9511,train
20210323_lidar_tile_768_1152.npy,20210323,2021,lidar,0.9655,train
20210323_lidar_tile_768_1280.npy,20210323,2021,lidar,0.9777,train
20210323_lidar_tile_768_1408.npy,20210323,2021,lidar,0.9813,unused
20210323_lidar_tile_768_1536.npy,20210323,2021,lidar,0.9693,train
20210323_lidar_tile_768_1664.npy,20210323,2021,lidar,0.8008,train
20210323_lidar_tile_768_1792.npy,20210323,2021,lidar,0.4006,train
20210323_lidar_tile_896_0.npy,20210323,2021,lidar,0.6482,unused
20210323_lidar_tile_896_128.npy,20210323,2021,lidar,0.9225,unused
20210323_lidar_tile_896_256.npy,20210323,2021,lidar,0.9595,unused
20210323_lidar_tile_896_384.npy,20210323,2021,lidar,0.9335,unused
20210323_lidar_tile_896_512.npy,20210323,2021,lidar,0.9088,unused
20210323_lidar_tile_896_640.npy,20210323,2021,lidar,0.9612,train
20210323_lidar_tile_896_768.npy,20210323,2021,lidar,0.9858,train
20210323_lidar_tile_896_896.npy,20210323,2021,lidar,0.9769,unused
20210323_lidar_tile_896_1024.npy,20210323,2021,lidar,0.9785,unused
20210323_lidar_tile_896_1152.npy,20210323,2021,lidar,0.9872,unused
20210323_lidar_tile_896_1280.npy,20210323,2021,lidar,0.9893,train
20210323_lidar_tile_896_1408.npy,20210323,2021,lidar,0.9652,unused
20210323_lidar_tile_896_1536.npy,20210323,2021,lidar,0.9297,train
20210323_lidar_tile_896_1664.npy,20210323,2021,lidar,0.8839,unused
20210323_lidar_tile_896_1792.npy,20210323,2021,lidar,0.6916,unused
20210323_lidar_tile_1024_128.npy,20210323,2021,lidar,0.6148,unused
20210323_lidar_tile_1024_256.npy,20210323,2021,lidar,0.8402,unused
20210323_lidar_tile_1024_384.npy,20210323,2021,lidar,0.9118,unused
20210323_lidar_tile_1024_512.npy,20210323,2021,lidar,0.9195,unused
20210323_lidar_tile_1024_640.npy,20210323,2021,lidar,0.9199,unused
20210323_lidar_tile_1024_768.npy,20210323,2021,lidar,0.9477,train
20210323_lidar_tile_1024_896.npy,20210323,2021,lidar,0.9771,train
20210323_lidar_tile_1024_1024.npy,20210323,2021,lidar,0.9775,train
20210323_lidar_tile_1024_1152.npy,20210323,2021,lidar,0.995,unused
20210323_lidar_tile_1024_1280.npy,20210323,2021,lidar,0.9699,unused
20210323_lidar_tile_1024_1408.npy,20210323,2021,lidar,0.933,train
20210323_lidar_tile_1024_1536.npy,20210323,2021,lidar,0.9193,train
20210323_lidar_tile_1024_1664.npy,20210323,2021,lidar,0.8783,unused
20210323_lidar_tile_1024_1792.npy,20210323,2021,lidar,0.8193,train
20210323_lidar_tile_1024_1920.npy,20210323,2021,lidar,0.4913,train
20210323_lidar_tile_1152_512.npy,20210323,2021,lidar,0.5308,train
20210323_lidar_tile_1152_640.npy,20210323,2021,lidar,0.5019,train
20210323_lidar_tile_1152_768.npy,20210323,2021,lidar,0.7092,unused
20210323_lidar_tile_1152_896.npy,20210323,2021,lidar,0.9648,train
20210323_lidar_tile_1152_1024.npy,20210323,2021,lidar,0.9783,unused
20210323_lidar_tile_1152_1152.npy,20210323,2021,lidar,0.9963,train
20210323_lidar_tile_1152_1280.npy,20210323,2021,lidar,0.9584,train
20210323_lidar_tile_1152_1408.npy,20210323,2021,lidar,0.942,train
20210323_lidar_tile_1152_1536.npy,20210323,2021,lidar,0.9507,train
20210323_lidar_tile_1152_1664.npy,20210323,2021,lidar,0.9155,train
20210323_lidar_tile_1152_1792.npy,20210323,2021,lidar,0.82,train
20210323_lidar_tile_1152_1920.npy,20210323,2021,lidar,0.4795,unused
20210323_lidar_tile_1280_768.npy,20210323,2021,lidar,0.4542,train
20210323_lidar_tile_1280_896.npy,20210323,2021,lidar,0.9284,train
20210323_lidar_tile_1280_1024.npy,20210323,2021,lidar,0.9931,train
20210323_lidar_tile_1280_1152.npy,20210323,2021,lidar,0.9979,train
20210323_lidar_tile_1280_1280.npy,20210323,2021,lidar,0.9796,train
20210323_lidar_tile_1280_1408.npy,20210323,2021,lidar,0.9659,train
20210323_lidar_tile_1280_1536.npy,20210323,2021,lidar,0.9577,unused
20210323_lidar_tile_1280_1664.npy,20210323,2021,lidar,0.9429,unused
20210323_lidar_tile_1280_1792.npy,20210323,2021,lidar,0.8491,unused
20210323_lidar_tile_1280_1920.npy,20210323,2021,lidar,0.4864,unused
20210323_lidar_tile_1408_768.npy,20210323,2021,lidar,0.4551,train
20210323_lidar_tile_1408_896.npy,20210323,2021,lidar,0.9251,unused
20210323_lidar_tile_1408_1024.npy,20210323,2021,lidar,0.979,train
20210323_lidar_tile_1408_1152.npy,20210323,2021,lidar,0.9784,unused
20210323_lidar_tile_1408_1280.npy,20210323,2021,lidar,0.9747,unused
20210323_lidar_tile_1408_1408.npy,20210323,2021,lidar,0.9598,train
20210323_lidar_tile_1408_1536.npy,20210323,2021,lidar,0.9651,train
20210323_lidar_tile_1408_1664.npy,20210323,2021,lidar,0.9441,train
20210323_lidar_tile_1408_1792.npy,20210323,2021,lidar,0.8642,train
20210323_lidar_tile_1408_1920.npy,20210323,2021,lidar,0.5751,train
20210323_lidar_tile_1536_768.npy,20210323,2021,lidar,0.306,unused
20210323_lidar_tile_1536_896.npy,20210323,2021,lidar,0.7751,unused
20210323_lidar_tile_1536_1024.npy,20210323,2021,lidar,0.9756,train
20210323_lidar_tile_1536_1152.npy,20210323,2021,lidar,0.9601,train
20210323_lidar_tile_1536_1280.npy,20210323,2021,lidar,0.9559,train
20210323_lidar_tile_1536_1408.npy,20210323,2021,lidar,0.9634,unused
20210323_lidar_tile_1536_1536.npy,20210323,2021,lidar,0.9664,unused
20210323_lidar_tile_1536_1664.npy,20210323,2021,lidar,0.9358,train
20210323_lidar_tile_1536_1792.npy,20210323,2021,lidar,0.8739,train
20210323_lidar_tile_1536_1920.npy,20210323,2021,lidar,0.6502,train
20210323_lidar_tile_1664_896.npy,20210323,2021,lidar,0.5702,train
20210323_lidar_tile_1664_1024.npy,20210323,2021,lidar,0.9889,train
20210323_lidar_tile_1664_1152.npy,20210323,2021,lidar,0.9727,unused
20210323_lidar_tile_1664_1280.npy,20210323,2021,lidar,0.9659,unused
20210323_lidar_tile_1664_1408.npy,20210323,2021,lidar,0.983,unused
20210323_lidar_tile_1664_1536.npy,20210323,2021,lidar,0.9789,train
20210323_lidar_tile_1664_1664.npy,20210323,2021,lidar,0.961,train
20210323_lidar_tile_1664_1792.npy,20210323,2021,lidar,0.9289,train
20210323_lidar_tile_1664_1920.npy,20210323,2021,lidar,0.7607,train
20210323_lidar_tile_1792_896.npy,20210323,2021,lidar,0.5468,train
20210323_lidar_tile_1792_1024.npy,20210323,2021,lidar,0.9888,train
20210323_lidar_tile_1792_1152.npy,20210323,2021,lidar,0.9884,train
20210323_lidar_tile_1792_1280.npy,20210323,2021,lidar,0.9847,unused
20210323_lidar_tile_1792_1408.npy,20210323,2021,lidar,0.9903,train
20210323_lidar_tile_1792_1536.npy,20210323,2021,lidar,0.9837,unused
20210323_lidar_tile_1792_1664.npy,20210323,2021,lidar,0.9709,train
20210323_lidar_tile_1792_1792.npy,20210323,2021,lidar,0.9486,train
20210323_lidar_tile_1792_1920.npy,20210323,2021,lidar,0.6942,train
20210323_lidar_tile_1920_896.npy,20210323,2021,lidar,0.5361,train
20210323_lidar_tile_1920_1024.npy,20210323,2021,lidar,0.9878,train
20210323_lidar_tile_1920_1152.npy,20210323,2021,lidar,0.9926,train
20210323_lidar_tile_1920_1280.npy,20210323,2021,lidar,0.9899,train
20210323_lidar_tile_1920_1408.npy,20210323,2021,lidar,0.991,train
20210323_lidar_tile_1920_1536.npy,20210323,2021,lidar,0.9848,unused
20210323_lidar_tile_1920_1664.npy,20210323,2021,lidar,0.9805,train
20210323_lidar_tile_1920_1792.npy,20210323,2021,lidar,0.9743,unused
20210323_lidar_tile_1920_1920.npy,20210323,2021,lidar,0.5846,unused
20210323_lidar_tile_2048_896.npy,20210323,2021,lidar,0.474,train
